hint_1|'Eine große Hungersnot folgte bald diesen Vorzeichen; und bald darauf, im selben Jahr, die Verwüstung der heidnischen Männer zerstörte kläglich die Kirche Gottes auf Lindisfarne.' Angelsächsische Chronik
hint_2|'Von der Wut der Nordmänner, erlöse uns oh Herr.'
hint_3|'Die Fesseln sollen brechen, der Wolf ist frei; geheime Dinge weiß ich; noch weiter sehe ich den großen Untergang der Mächte, den Göttern des Krieges.', Voluspa.
hint_4|'Ein Axt Zeitalter, ein Schwert Zeitalter, Schilde sind gespalten. Ein Wind Zeitalter, ein Wolf Zeitalter, bevor die Welt sich auf den Kopf stellt. Kein Mensch wird Erbarmen mit einem anderen haben.', Voluspa.
hint_5|'Töte niemals mehr als einen Mann im selben Lager und brich niemals den Frieden, welchen gute und wahre Männer zwischen dir und anderen machen.', Die Saga von Burnt Njal
hint_6|'Der Rücken ist verwundbar, wenn man keinen Bruder hat.', Die Saga von Grettir dem Starken.
hint_7|'Der Wind ist stark heute Abend / es wirft des Meeres weiße Mähne / Ich fürchte nicht das Befahren eines ruhigen Meeres / von den wilden Kriegern von Lothlend.' (Anonymes Godelisches Gedicht).
hint_8|'Ich bin berühmt für das Abschlachten von Kriegern. Möge der Teufel meine Seele holen, wenn ich mein scharfkantiges Falchion nicht wieder beflecke!', Kormaks Saga
hint_9|'Ich werde um so glorreicher sein, Tain’, sagte Cuchulain. ‘Ich werde ihre Krieger töten. Ich werde ihre großen Hausheeren brechen. Ich werde Überlebender des Viehüberfalls sein.', Tain Bo Cuailnge
hint_10|'So sprach meine Mutter, dass sie für mich eine Barke und ein wunderschönes Ruder kaufen sollte, um fort mit den Wikingern zu gehen. Stehe im Heck, steuere ein wertvolles Schiff, halte den Kurs für einen Hafen, schlage viele Feinde nieder', Egil Skallagrimsson
hint_11|'Sag, Oh Fedelm, Prophetenfrau, Wie siehst du unsere Gastgeber?’ 'Purpurrot von Blut sie sind; Ich sehe sie in rot getaucht!', Tain Bo Cuailnge
hint_12|'So bauen junge Männer die Zukunft, großzügig weise im Frieden, geschützt im Krieg; So verdienen Krieger ihren Ruhm, und Reichtum wird mit einem Schwert geformt.', Beowulf
